dialogue_id,utt_id,speaker,utterance,%mor,%gra,%adu,%cof
Lara-3-01-26.60-annotated.txt,0,CHI,I've got my <hoover> [>] .,pro:sub|I~aux|have part|get&PASTP pro:poss:det|my n|hoover .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|5|MOD 5|3|OBJ 6|3|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,don't hoover up the squirrel .,mod|do~neg|not v|hoover prep|up det|the n|squirrel .,1|3|AUX 2|1|NEG 3|0|ROOT 4|3|JCT 5|6|DET 6|4|POBJ 7|3|PUNCT,$EXA:hoover $ADD:don't $ADD:up-the-squirrel $DEL:i've-got-my $DIST = 5 $REP = 0.20,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,can I hoover with (.) the hoover ?,mod|can pro:sub|I v|hoover prep|with det|the n|hoover ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|3|JCT 5|6|DET 6|4|POBJ 7|3|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,of course you can .,prep|of n|course pro|you mod|can .,1|4|JCT 2|1|POBJ 3|4|SUBJ 4|0|ROOT 5|4|PUNCT,$EXA:can $ADD:of-course-you $DEL:i-hoover-with-the-hoover $DIST = 2 $REP = 0.25,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,where does this fit ? [+ SR],adv:wh|where v|do&3S det|this n|fit ?,1|2|LINK 2|0|ROOT 3|4|DET 4|2|OBJ 5|2|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,it [/] it fits there as well .,pro|it v|fit-3S adv|there prep|as adv|well .,1|2|SUBJ 2|0|ROOT 3|2|JCT 4|2|JCT 5|4|POBJ 6|2|PUNCT,$EXA:fit $ADD:it $ADD:there-as-well $DEL:where-does-this $MADD:-3s $DIST = 4 $REP = 0.20,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,where have we got_to put this ?,adv:wh|where v|have pro:sub|we mod:aux|got_to v|put&ZERO pro:dem|this ?,1|2|LINK 2|0|ROOT 3|5|SUBJ 4|5|AUX 5|2|COMP 6|5|OBJ 7|2|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,let's have a look .,v|let~pro:obj|us v|have det|a v|look .,1|0|ROOT 2|1|OBJ 3|1|COMP 4|5|DET 5|3|COMP 6|1|PUNCT,$EXA:have $ADD:let's $ADD:a-look $DEL:where $DEL:we-got_to-put-this $DIST = 1 $REP = 0.25,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,I don't want it .,pro:sub|I mod|do~neg|not v|want pro|it .,1|4|SUBJ 2|4|AUX 3|2|NEG 4|0|ROOT 5|4|OBJ 6|4|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,there was blue+tak on it but somebody nicked the blue+tak .,pro:exist|there cop|be&PAST&13S n|+adj|blue+n|tack prep|on pro|it conj|but pro:indef|somebody v|nick-PAST det|the n|+adj|blue+n|tack .,1|2|SUBJ 2|0|ROOT 3|2|PRED 4|2|JCT 5|4|POBJ 6|8|LINK 7|8|SUBJ 8|2|CJCT 9|10|DET 10|8|OBJ 11|2|PUNCT,$EXA:it $ADD:there-was-blue+tak-on $ADD:but-somebody-nicked-the-blue+tak $DEL:i-don't-want $DIST = 1 $REP = 0.10,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,it was Amy .,pro|it cop|be&PAST&13S n:prop|Amy .,1|2|SUBJ 2|0|ROOT 3|2|PRED 4|2|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,because <it was> [//] the blue+tak was stolen before Amy was born .,conj|because det|the n|+adj|blue+n|tack aux|be&PAST&13S part|steal&PASTP prep|before n:prop|Amy cop|be&PAST&13S adj|born .,1|5|LINK 2|3|DET 3|5|SUBJ 4|5|AUX 5|0|ROOT 6|5|JCT 7|8|SUBJ 8|6|POBJ 9|5|XJCT 10|5|PUNCT,$EXA:be $EXA:amy $ADD:because-the-blue+tak $ADD:stolen-before $ADD:was-born $DEL:it $MEXA:&past&13s $DIST = 2 $REP = 0.22,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,all hoovered up .,post|all v|hoover-PAST adv|up .,1|0|INCROOT 2|1|ROOT 3|2|JCT 4|2|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,I'm in the hoover .,pro:sub|I~cop|be&1S prep|in det|the n|hoover .,1|2|SUBJ 2|0|ROOT 3|2|JCT 4|5|DET 5|3|POBJ 6|2|PUNCT,$EXA:hoover $ADD:i'm-in-the $DEL:all $DEL:up $MDEL:-past $DIST = 3 $REP = 0.25,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,all hoovered up .,post|all v|hoover-PAST adv|up .,1|0|INCROOT 2|1|ROOT 3|2|JCT 4|2|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,does that mean I'm in the hoover ?,mod|do&3S pro:dem|that v|mean pro:sub|I~aux|be&1S prep|in det|the n|hoover ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|3|OBJ 5|4|INCROOT 6|5|JCT 7|8|DET 8|6|POBJ 9|5|PUNCT,$EXA:hoover $ADD:does-that-mean-i'm-in-the $DEL:all $DEL:up $MDEL:-past $DIST = 4 $REP = 0.14,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,what did you say ?,pro:wh|what mod|do&PAST pro|you v|say ?,1|4|LINK 2|4|AUX 3|4|SUBJ 4|0|ROOT 5|4|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,"I said +""/.","pro:sub|I v|say&PAST +""/.",1|2|SUBJ 2|0|ROOT 3|2|PUNCT,$EXA:say $ADD:i $DEL:what-did-you $MADD:&past $DIST = 2 $REP = 0.50,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,I want to write something down .,pro:sub|I v|want inf|to v|write pro:indef|something adv|down .,1|2|SUBJ 2|0|ROOT 3|4|INF 4|2|XCOMP 5|4|OBJ 6|4|JCT 7|2|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,I'm writing something down .,pro:sub|I~aux|be&1S part|write-PRESP pro:indef|something adv|down .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|OBJ 5|3|JCT 6|3|PUNCT,$EXA:write-something-down $ADD:i'm $DEL:i-want-to $MADD:-presp $DIST = 2 $REP = 0.75,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,this is a xxx book . [+ PI],pro:dem|this cop|be&3S det|a n|book .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|PRED 5|2|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,a what book ?,det|a adv|what n|book ?,1|3|DET 2|3|MOD 3|0|INCROOT 4|3|PUNCT,$EXA:a $EXA:book $ADD:what $DEL:this-is $DIST = 1 $REP = 0.67,$CLQ $ERR = other;$TYP=omission
Lara-3-01-26.60-annotated.txt,0,CHI,and a baby called a xxx . [+ PI],conj|and det|a n|baby v|call-PAST det|a .,1|4|LINK 2|3|DET 3|4|SUBJ 4|0|ROOT 5|4|OBJ 6|4|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,a baby Amy .,det|a n|baby n:prop|Amy .,1|2|DET 2|0|INCROOT 3|2|APP 4|2|PUNCT,$EXA:a-baby $ADD:amy $DEL:and $DEL:called-a $DIST = 2 $REP = 0.67,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,she pricked her finger .,pro:sub|she v|prick-PAST pro:poss:det|her n|finger .,1|2|SUBJ 2|0|ROOT 3|4|MOD 4|2|OBJ 5|2|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,and she lay down and she went to +..? [+ IN],conj|and pro:sub|she v|lay adv|down coord|and pro:sub|she v|go&PAST prep|to +..?,1|3|LINK 2|3|SUBJ 3|0|ROOT 4|3|JCT 5|7|LINK 6|7|SUBJ 7|3|CJCT 8|7|JCT 9|3|PUNCT,$EXA:she $ADD:and $ADD:lay-down-and-she-went-to $DEL:pricked-her-finger $DIST = 3 $REP = 0.12,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,he went up the stairs and went hello .,pro:sub|he v|go&PAST prep|up det|the n|stair-PL coord|and v|go&PAST n|hello .,1|2|SUBJ 2|0|ROOT 3|2|JCT 4|5|DET 5|3|POBJ 6|2|CONJ 7|6|COORD 8|7|OBJ 9|2|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,and they lived happily ever after .,conj|and pro:sub|they v|live-PAST adv|happy&dadj-LY adv|ever adv:tem|after .,1|3|LINK 2|3|SUBJ 3|0|ROOT 4|3|JCT 5|6|JCT 6|3|JCT 7|3|PUNCT,$EXA:and $ADD:they-lived-happily-ever-after $DEL:he-went-up-the-stairs $DEL:went-hello $DIST = 1 $REP = 0.17,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,Sleeping_Beauty .,n:prop|Sleeping_Beauty .,1|0|INCROOT 2|1|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,I know Sleeping_Beauty .,pro:sub|I v|know n:prop|Sleeping_Beauty .,1|2|SUBJ 2|0|ROOT 3|2|OBJ 4|2|PUNCT,$EXA:sleeping_beauty $ADD:i-know $EXPAN $DIST = 1 $REP = 0.33,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,can we go up and down the drive ?,mod|can pro:sub|we v|go adv|up coord|and prep|down det|the n|drive ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|3|JCT 5|3|CONJ 6|5|COORD 7|8|DET 8|6|POBJ 9|3|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,come here and tell me what you want to eat .,v|come adv|here coord|and v|tell pro:obj|me pro:wh|what pro|you v|want inf|to v|eat .,1|0|ROOT 2|1|JCT 3|1|CONJ 4|3|COORD 5|4|OBJ 6|8|LINK 7|8|SUBJ 8|4|COMP 9|10|INF 10|8|XCOMP 11|1|PUNCT,$EXA:and $ADD:come-here $ADD:tell-me-what-you-want-to-eat $DEL:can-we-go-up $DEL:down-the-drive $DIST = 1 $REP = 0.10,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,I want to +... [+ IN],pro:sub|I v|want prep|to +...,1|2|SUBJ 2|0|ROOT 3|2|JCT 4|2|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,I can't go up and down the drive with you .,pro:sub|I mod|can~neg|not v|go adv|up coord|and prep|down det|the n|drive prep|with pro|you .,1|4|SUBJ 2|4|AUX 3|2|NEG 4|0|ROOT 5|4|JCT 6|4|CONJ 7|6|COORD 8|9|DET 9|7|POBJ 10|7|JCT 11|10|POBJ 12|4|PUNCT,$EXA:i $ADD:can't-go-up-and-down-the-drive-with-you $DEL:want-to $DIST = 2 $REP = 0.10,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,where can I sit ?,adv:wh|where mod|can pro:sub|I v|sit ?,1|4|LINK 2|4|AUX 3|4|SUBJ 4|0|ROOT 5|4|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,you can get your chair .,pro|you mod|can v|get pro:poss:det|your n|chair .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|5|MOD 5|3|OBJ 6|3|PUNCT,$EXA:can $ADD:you $ADD:get-your-chair $DEL:where $DEL:i-sit $DIST = 1 $REP = 0.20,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,does this need a wash ?,mod|do&3S pro:dem|this v|need det|a n|wash ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|5|DET 5|3|OBJ 6|3|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,Amy's cup needs a wash .,n:prop|Amy~poss|s n|cup v|need-3S det|a n|wash .,1|4|LINK 2|1|POSS 3|4|SUBJ 4|0|ROOT 5|6|DET 6|4|OBJ 7|4|PUNCT,$EXA:need-a-wash $ADD:amy's-cup $DEL:does-this $MADD:-3s $DIST = 2 $REP = 0.60,$NOT
Lara-3-01-26.60-annotated.txt,0,CHI,can I have lots_of things ?,mod|can pro:sub|I v|have qn|lots_of n|thing-PL ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|5|QUANT 5|3|OBJ 6|3|PUNCT,,
Lara-3-01-26.60-annotated.txt,1,MOT,you can have everything there is .,pro|you mod|can v|have pro:indef|everything pro:exist|there cop|be&3S .,1|3|SUBJ 2|3|AUX 3|6|LINK 4|3|OBJ 5|6|SUBJ 6|0|ROOT 7|6|PUNCT,$EXA:can-have $ADD:you $ADD:everything-there-is $DEL:i $DEL:lots_of-things $DIST = 1 $REP = 0.33,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,if you come and have a picnic we [//] you will be able to have my present then .,conj|if pro|you v|come coord|and v|have det|a n|picnic pro|you mod|will cop|be adj|able inf|to v|have pro:poss:det|my n|present adv:tem|then .,1|3|LINK 2|3|SUBJ 3|0|ROOT 4|3|CONJ 5|4|COORD 6|7|DET 7|5|OBJ 8|10|SUBJ 9|10|AUX 10|7|CMOD 11|10|PRED 12|13|INF 13|11|XCOMP 14|15|MOD 15|13|OBJ 16|13|INCROOT 17|16|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,that would be lovely .,pro:dem|that mod|will&COND cop|be adj|love&dn-LY .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|PRED 5|3|PUNCT,$EXA:will-be $ADD:that $ADD:lovely $DEL:if-you-come-and-have-a-picnic-you $DEL:able-to-have-my-present-then $MADD:&cond $DIST = 2 $REP = 0.50,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,if you come and have a picnic we [//] you will be able to have my present then .,conj|if pro|you v|come coord|and v|have det|a n|picnic pro|you mod|will cop|be adj|able inf|to v|have pro:poss:det|my n|present adv:tem|then .,1|3|LINK 2|3|SUBJ 3|0|ROOT 4|3|CONJ 5|4|COORD 6|7|DET 7|5|OBJ 8|10|SUBJ 9|10|AUX 10|7|CMOD 11|10|PRED 12|13|INF 13|11|XCOMP 14|15|MOD 15|13|OBJ 16|13|INCROOT 17|16|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,what present am I going to get ?,pro:wh|what n|present cop|be&1S pro:sub|I part|go-PRESP inf|to v|get ?,1|2|MOD 2|3|SUBJ 3|0|ROOT 4|3|PRED 5|4|XMOD 6|7|INF 7|5|XCOMP 8|3|PUNCT,$EXA:present-be $EXA:to $ADD:what $ADD:i-going $ADD:get $DEL:if-you-come-and-have-a-picnic-you-will $DEL:able $DEL:have-my $DEL:then $MADD:&1s $DIST = 3 $REP = 0.43,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,it's &er a rocking+horse .,pro|it~cop|be&3S det|a n|+n|rocking+n|horse .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|PRED 5|2|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,is it a big big one so that I can sit in it ?,cop|be&3S pro|it det|a adj|big adj|big pro:indef|one adv|so adv|that pro:sub|I mod|can v|sit prep|in pro|it ?,1|0|ROOT 2|6|MOD 3|4|DET 4|6|MOD 5|6|MOD 6|1|PRED 7|6|JCT 8|6|JCT 9|11|SUBJ 10|11|AUX 11|6|CJCT 12|11|JCT 13|12|POBJ 14|1|PUNCT,$EXA:a $ADD:is-it $ADD:big-big-one-so-that-i-can-sit-in-it $DEL:it's $DEL:rocking+horse $DIST = 2 $REP = 0.08,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,it's a in a big big bag .,pro|it~cop|be&3S det|a adv|in det|a adj|big adj|big n|bag .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|8|JCT 5|8|DET 6|8|MOD 7|8|MOD 8|2|PRED 9|2|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,is it wrapped up as a present ?,cop|be&3S pro|it v|wrap-PAST adv|up adv|as det|a adj|present ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|3|JCT 5|3|JCT 6|7|DET 7|3|JCT 8|3|PUNCT,$EXA:a $ADD:is-it-wrapped-up-as $ADD:present $DEL:it's $DEL:in-a-big-big-bag $DIST = 1 $REP = 0.14,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,I gave it to you .,pro:sub|I v|give&PAST pro|it prep|to pro|you .,1|2|SUBJ 2|0|ROOT 3|2|OBJ 4|2|JCT 5|4|POBJ 6|2|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,thank you .,v|thank pro|you .,1|0|ROOT 2|1|OBJ 3|1|PUNCT,$EXA:you $ADD:thank $DEL:i-gave-it-to $DIST = 1 $REP = 0.50,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,drop that one . [+ SR],v|drop det|that pro:indef|one .,1|0|ROOT 2|3|DET 3|1|OBJ 4|1|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,are you dropping them ?,cop|be&PRES pro|you part|drop-PRESP pro:obj|them ?,1|0|ROOT 2|1|OBJ 3|2|XMOD 4|3|OBJ 5|1|PUNCT,$EXA:drop $ADD:are-you $ADD:them $DEL:that-one $MADD:-presp $DIST = 1 $REP = 0.25,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,I bet they not broken . [+ SR],pro:sub|I v|bet&ZERO pro:sub|they neg|not part|break&PASTP .,1|2|SUBJ 2|0|ROOT 3|5|SUBJ 4|3|NEG 5|2|COMP 6|2|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,I don't think they'll be broken either .,pro:sub|I mod|do~neg|not v|think pro:sub|they~mod|will aux|be part|break&PASTP adv|either .,1|4|SUBJ 2|4|AUX 3|2|NEG 4|0|ROOT 5|8|SUBJ 6|8|AUX 7|8|AUX 8|4|COMP 9|8|JCT 10|4|PUNCT,$EXA:i $EXA:break $ADD:don't-think-they'll-be $ADD:either $DEL:bet-they-not $MEXA:&pastp $DIST = 1 $REP = 0.29,$COF $ERR = umorph:auxverb;$TYP=omission
Lara-3-03-10.45-annotated.txt,0,CHI,two's [*] gone down there and +... [+ IN],det:num|two~aux|be&3S adj|gone adv|down adv|there coord|and +...,1|3|QUANT 2|3|AUX 3|0|ROOT 4|3|JCT 5|3|JCT 6|3|COORD 7|3|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,<twos have gone> [//] two have gone down there ?,det:num|two v|have adj|gone adv|down adv|there ?,1|2|QUANT 2|0|ROOT 3|2|JCT 4|2|JCT 5|2|JCT 6|2|PUNCT,$EXA:gone-down-there $ADD:two-have $DEL:two's $DEL:and $DIST = 1 $REP = 0.60,$COF $ERR = umorph:auxverb;$TYP=subst
Lara-3-03-10.45-annotated.txt,0,CHI,I need that .,pro:sub|I v|need pro:dem|that .,1|2|SUBJ 2|0|ROOT 3|2|OBJ 4|2|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,you have that one and I'll have the other one .,pro|you v|have det|that pro:indef|one conj|and pro:sub|I~mod|will v|have det|the qn|other pro:indef|one .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|OBJ 5|8|LINK 6|8|SUBJ 7|8|AUX 8|2|CJCT 9|11|DET 10|11|QUANT 11|8|OBJ 12|2|PUNCT,$EXA:that $ADD:you-have $ADD:one-and-i'll-have-the-other-one $DEL:i-need $DIST = 5 $REP = 0.10,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,can you help me ?,mod|can pro|you v|help pro:obj|me ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|3|OBJ 5|3|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,what do you want me to do ?,pro:wh|what mod|do pro|you v|want pro:obj|me inf|to v|do ?,1|4|LINK 2|4|AUX 3|4|SUBJ 4|0|ROOT 5|4|OBJ 6|7|INF 7|4|XCOMP 8|4|PUNCT,$EXA:you $EXA:me $ADD:what-do $ADD:want $ADD:to-do $DEL:can $DEL:help $DIST = 2 $REP = 0.29,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,<put lots> [>] in there . [+ PI],v|put&ZERO n|lot-PL prep|in pro:dem|there .,1|0|ROOT 2|1|OBJ 3|1|JCT 4|3|POBJ 5|1|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,<in here> [<] .,prep|in pro:dem|here .,1|0|INCROOT 2|1|POBJ 3|1|PUNCT,$EXA:in $ADD:here $DEL:put-lots $DEL:there $DIST = 1 $REP = 0.50,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,we putting the marbles in here .,pro:sub|we part|put-PRESP det|the n|marble-PL prep|in pro:dem|here .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|OBJ 5|2|JCT 6|5|POBJ 7|2|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,putting your marbles in here .,part|put-PRESP pro:poss:det|your n|marble-PL prep|in pro:dem|here .,1|0|INCROOT 2|3|MOD 3|1|OBJ 4|1|JCT 5|4|POBJ 6|1|PUNCT,$EXA:put $EXA:marble-in-here $ADD:your $DEL:we $DEL:the $MEXA:-presp $MEXA:-pl $DIST = 1 $REP = 0.80,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,shall I get the one +/? [+ IN],mod|shall pro:sub|I v|get det|the pro:indef|one +/?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|5|DET 5|3|OBJ 6|3|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,"you get that [//] those two there , look .",pro|you v|get det|those det:num|two adv|there cm|cm v|look .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|7|QUANT 5|7|JCT 6|5|LP 7|2|COMP 8|2|PUNCT,"$EXA:get $ADD:you $ADD:those-two-there-,-look $DEL:shall-i $DEL:the-one $DIST = 1 $REP = 0.14",$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,I will get the pram ready and you get the baby .,pro:sub|I mod|will v|get det|the n|pram adj|ready coord|and pro|you v|get det|the n|baby .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|5|DET 5|3|OBJ 6|5|XMOD 7|9|LINK 8|9|SUBJ 9|6|CMOD 10|11|DET 11|9|OBJ 12|3|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,there's no baby down here .,pro:exist|there~cop|be&3S qn|no n|baby adv|down adv|here .,1|2|SUBJ 2|0|ROOT 3|4|QUANT 4|2|PRED 5|4|NJCT 6|4|JCT 7|2|PUNCT,$EXA:baby $ADD:there's-no $ADD:down-here $DEL:i-will-get-the-pram-ready-and-you-get-the $DIST = 1 $REP = 0.20,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,can you help me put all these in here ?,mod|can pro|you v|help pro:obj|me v|put&ZERO adv|all det|these prep|in pro:dem|here ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|3|OBJ 5|3|COMP 6|5|JCT 7|10|DET 8|7|JCT 9|8|POBJ 10|5|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,you see ?,pro|you v|see ?,1|2|SUBJ 2|0|ROOT 3|2|PUNCT,$EXA:you $ADD:see $DEL:can $DEL:help-me-put-all-these-in-here $DIST = 3 $REP = 0.50,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,I like the sound of it .,pro:sub|I v|like det|the n|sound prep|of pro|it .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|OBJ 5|4|NJCT 6|5|POBJ 7|2|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,"it's a nice sound , , isn't it ?",pro|it~cop|be&3S det|a adj|nice n|sound cm|cm cm|cm cop|be&3S~neg|not pro|it ?,1|2|SUBJ 2|0|ROOT 3|5|DET 4|5|MOD 5|2|PRED 6|5|LP 7|5|LP 8|5|XMOD 9|8|NEG 10|8|PRED 11|2|PUNCT,"$EXA:sound $EXA:it $ADD:it's-a-nice $ADD:,-,-isn't $DEL:i-like-the $DEL:of $DIST = 1 $REP = 0.25",$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,what words does it say ?,pro:wh|what n|word-PL mod|do&3S pro|it v|say ?,1|5|LINK 2|5|SUBJ 3|5|AUX 4|5|SUBJ 5|0|ROOT 6|5|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,let me do this and then I'll come and <show you> [//] tell you .,v|let&ZERO pro:obj|me v|do det|this conj|and adv:tem|then pro:sub|I~mod|will v|come coord|and v|tell pro|you .,1|0|ROOT 2|1|OBJ 3|1|COMP 4|5|DET 5|3|OBJ 6|9|JCT 7|9|SUBJ 8|9|AUX 9|5|COORD 10|9|CONJ 11|10|COORD 12|11|OBJ 13|1|PUNCT,$EXA:do $ADD:let-me $ADD:this-and-then-i'll-come-and-tell-you $DEL:what-words $DEL:it-say $MDEL:&3s $DIST = 2 $REP = 0.09,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,wish we got [*] some straws .,n|wish pro:sub|we v|get&PAST qn|some n|straw-PL .,1|3|LINK 2|3|SUBJ 3|0|ROOT 4|5|QUANT 5|3|OBJ 6|3|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,we've got loads of straws .,pro:sub|we~aux|have part|get&PASTP n|load-PL prep|of n|straw-PL .,1|3|SUBJ 2|3|AUX 3|0|ROOT 4|3|OBJ 5|4|NJCT 6|5|POBJ 7|3|PUNCT,$EXA:get $EXA:straw $ADD:we've $ADD:loads-of $DEL:wish-we $DEL:some $MSUB:&pastp $MEXA:-pl $DIST = 1 $REP = 0.40,$COF $ERR = umorph:auxverb;$TYP=omission
Lara-3-03-10.45-annotated.txt,0,CHI,and a drink .,conj|and det|a n|drink .,1|3|LINK 2|3|DET 3|0|INCROOT 4|3|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,let's read this and I'll get you one .,v|let~pro:obj|us v|read&ZERO det|this conj|and pro:sub|I~mod|will aux|get pro|you pro:indef|one .,1|0|ROOT 2|1|OBJ 3|1|COMP 4|5|DET 5|10|LINK 6|10|SUBJ 7|10|AUX 8|10|AUX 9|10|SUBJ 10|3|CJCT 11|1|PUNCT,$EXA:and $ADD:let's-read-this $ADD:i'll-get-you-one $DEL:a-drink $DIST = 2 $REP = 0.12,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,and a drink .,conj|and det|a n|drink .,1|3|LINK 2|3|DET 3|0|INCROOT 4|3|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,she had a bag of jelly+babies red and green and yellow . [+ R],pro:sub|she v|have&PAST det|a n|bag prep|of n|+n|jelly+n|babies n|red coord|and n|green coord|and n|yellow .,1|2|SUBJ 2|0|ROOT 3|4|DET 4|2|OBJ 5|4|NJCT 6|7|MOD 7|5|POBJ 8|7|CONJ 9|8|COORD 10|9|CONJ 11|10|COORD 12|2|PUNCT,$EXA:a $EXA:and $ADD:she-had $ADD:bag-of-jelly+babies-red $ADD:green-and-yellow $DEL:drink $DIST = 3 $REP = 0.18,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,can you read that again ?,mod|can pro|you v|read&ZERO rel|that adv|again ?,1|3|AUX 2|3|SUBJ 3|0|ROOT 4|3|OBJ 5|4|JCT 6|3|PUNCT,,
Lara-3-03-10.45-annotated.txt,1,MOT,I thought you wanted a straw ?,pro:sub|I v|think&PAST pro|you v|want-PAST det|a n|straw ?,1|2|SUBJ 2|4|LINK 3|4|SUBJ 4|0|ROOT 5|6|DET 6|4|OBJ 7|4|PUNCT,$EXA:you $ADD:i-thought $ADD:wanted-a-straw $DEL:can $DEL:read-that-again $DIST = 1 $REP = 0.17,$NOT
Lara-3-03-10.45-annotated.txt,0,CHI,I want some pop .,pro:sub|I v|want qn|some n|pop .,1|2|SUBJ 2|0|ROOT 3|4|QUANT 4|2|OBJ 5|2|PUNCT,,
