corpus,dialogue_id,uID,pairID,upairID,speaker,role,speaker_name,utterance,MLU,pos_tag,age,age_months,age_group
Manchester,Manchester_2_4/011129 copy.xml,u173,6,0,MOT,Mother,Mother,what's this one ?,4.013,pro:int pro:dem pro:indef,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u174,6,1,MOT,Mother,Mother,it's a,4.013,pro:per det:art,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u184,7,0,MOT,Mother,Mother,shall we call that a caravan ?,4.013,mod pro:sub v comp det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u185,7,1,MOT,Mother,Mother,get it out .,4.013,v pro:per adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u238,8,0,INV,Investigator,Anna,can you carry them all at once ?,3.585,mod pro:per v pro:obj pro:indef prep adv:tem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u239,8,1,INV,Investigator,Anna,no .,3.585,co,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u252,9,0,MOT,Mother,Mother,where does the yellow digger go then ?,4.013,pro:int mod det:art n n v adv:tem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u253,9,1,MOT,Mother,Mother,good .,4.013,adj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u267,10,0,MOT,Mother,Mother,and pop they come out don't they ?,4.013,coord n pro:sub v adv mod pro:sub,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u268,10,1,MOT,Mother,Mother,you pop them out .,4.013,pro:per v pro:obj adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u278,11,0,INV,Investigator,Anna,where's the cow ?,3.585,pro:int det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u279,11,1,INV,Investigator,Anna,dropped it .,3.585,v pro:per,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u303,12,0,MOT,Mother,Mother,are there sizzles ?,4.013,cop adv v,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u304,12,1,MOT,Mother,Mother,five fat sausages .,4.013,det:num n n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u316,13,0,MOT,Mother,Mother,do you think that's enough ?,4.013,mod pro:per v pro:dem adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u317,13,1,MOT,Mother,Mother,maybe he needs some more .,4.013,adv pro:sub v qn adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u341,14,0,MOT,Mother,Mother,with a foot on it doesn't it ?,4.013,prep det:art n prep pro:per mod pro:per,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u342,14,1,MOT,Mother,Mother,look there's a leg and a foot .,4.013,co pro:exist det:art n coord det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u353,15,0,MOT,Mother,Mother,where's the horse's tail ?,4.013,pro:int det:art adj n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u354,15,1,MOT,Mother,Mother,very good .,4.013,adv adj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u369,16,0,MOT,Mother,Mother,will you give it to me ?,4.013,mod pro:per v pro:per prep pro:obj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u370,16,1,MOT,Mother,Mother,thank_you .,4.013,co,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u374,17,0,MOT,Mother,Mother,are you going to give it to me again ?,4.013,cop pro:per part inf v pro:per prep pro:obj adv:tem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u375,17,1,MOT,Mother,Mother,oh oh steady .,4.013,co co adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u376,18,0,MOT,Mother,Mother,will you put it on the table then ?,4.013,mod pro:per v pro:per prep det:art n adv:tem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u377,18,1,MOT,Mother,Mother,will you put your bottle on the table .,4.013,mod pro:per v det:poss n prep det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u378,19,0,MOT,Mother,Mother,that's a much better game isn't it ?,4.013,pro:dem det:art qn adj n cop pro:per,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u379,19,1,MOT,Mother,Mother,give it to me .,4.013,v pro:per prep pro:obj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u382,20,0,MOT,Mother,Mother,hey ?,4.013,co,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u383,20,1,MOT,Mother,Mother,you enjoy your milk then .,4.013,pro:per v det:poss n adv:tem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u421,21,0,MOT,Mother,Mother,it's funny isn't it ?,4.013,pro:per adj cop pro:per,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u422,21,1,MOT,Mother,Mother,they've got oranges for their nose noses .,4.013,pro:sub part n prep det:poss n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u429,22,0,MOT,Mother,Mother,oh you prefer that one ?,4.013,co pro:per v det:dem pro:indef,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u430,22,1,MOT,Mother,Mother,okay .,4.013,co,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u477,23,0,MOT,Mother,Mother,where is the roller ?,4.013,pro:int cop det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u478,23,1,MOT,Mother,Mother,maybe it's on the last page .,4.013,adv pro:per prep det:art adj n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u530,24,0,MOT,Mother,Mother,what's it doing ?,4.013,pro:int pro:per part,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u531,24,1,MOT,Mother,Mother,it's building a road .,4.013,pro:per part det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u545,25,0,MOT,Mother,Mother,what ?,4.013,pro:int,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u546,25,1,MOT,Mother,Mother,let me have this bottle .,4.013,v pro:obj v det:dem n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u567,26,0,MOT,Mother,Mother,they're very dirty aren't they now ?,4.013,pro:sub adv v aux pro:sub adv:tem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u568,26,1,MOT,Mother,Mother,there's the bulldozer .,4.013,pro:exist det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u603,27,0,INV,Investigator,Anna,oh a very big digger isn't it ?,3.585,co det:art adv adj n cop pro:per,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u604,27,1,INV,Investigator,Anna,show me the nuts then .,3.585,v pro:obj det:art n adv:tem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u605,28,0,INV,Investigator,Anna,where are they ?,3.585,pro:int cop pro:sub,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u606,28,1,INV,Investigator,Anna,oh yeah .,3.585,co co,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u631,29,0,MOT,Mother,Mother,yes can I have it ?,4.013,co mod pro:sub v pro:per,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u632,29,1,MOT,Mother,Mother,oh give it to me .,4.013,co v pro:per prep pro:obj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u635,30,0,MOT,Mother,Mother,shall we look at the the animal book John ?,4.013,mod pro:sub v prep det:art n n n:prop,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u636,30,1,MOT,Mother,Mother,no okay .,4.013,co co,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u645,31,0,MOT,Mother,Mother,what's inside ?,4.013,pro:int,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u646,31,1,MOT,Mother,Mother,lift the lid .,4.013,v det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u659,32,0,MOT,Mother,Mother,shall we take the shoes off ?,4.013,mod pro:sub v det:art n adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u660,32,1,MOT,Mother,Mother,oh she hasn't got any socks on .,4.013,co pro:sub aux part qn n prep,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u673,33,0,MOT,Mother,Mother,does dolly fit in the car ?,4.013,mod n n prep det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u674,33,1,MOT,Mother,Mother,one foot fits in .,4.013,det:num n n adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u675,34,0,MOT,Mother,Mother,I think she's a bit big isn't she ?,4.013,pro:sub v pro:sub det:art n adj cop pro:sub,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u676,34,1,MOT,Mother,Mother,or the car is too small .,4.013,coord det:art n cop adv adj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u684,35,0,MOT,Mother,Mother,shall we try him ?,4.013,mod pro:sub v pro:obj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u685,35,1,MOT,Mother,Mother,oh that's better .,4.013,co pro:dem adj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u734,36,0,MOT,Mother,Mother,it's got stuck hasn't it ?,4.013,pro:per part v aux pro:per,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u735,36,1,MOT,Mother,Mother,put her arms in the sleeve John .,4.013,part det:poss n prep det:art n n:prop,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u737,37,0,MOT,Mother,Mother,shall we leave her knicks on ?,4.013,mod pro:sub v det:poss n adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u738,37,1,MOT,Mother,Mother,leave her knicks on .,4.013,v det:poss n adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u761,38,0,MOT,Mother,Mother,can you do this ?,4.013,mod pro:per v pro:dem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u762,38,1,MOT,Mother,Mother,good .,4.013,adj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u764,39,0,MOT,Mother,Mother,can you do this one ?,4.013,mod pro:per v det:dem pro:indef,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u765,39,1,MOT,Mother,Mother,that's good .,4.013,pro:dem adj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u770,40,0,MOT,Mother,Mother,we can pretend this is her bed can't we ?,4.013,pro:sub mod v det:dem aux det:poss n mod pro:sub,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u771,40,1,MOT,Mother,Mother,gently .,4.013,adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u790,41,0,MOT,Mother,Mother,can you do it John ?,4.013,mod pro:per mod pro:per n:prop,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u791,41,1,MOT,Mother,Mother,you do it .,4.013,pro:per mod pro:per,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u799,42,0,MOT,Mother,Mother,is she sleeping now ?,4.013,cop pro:sub part adv:tem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u800,42,1,MOT,Mother,Mother,dolly's sleeping .,4.013,adj part,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u809,43,0,MOT,Mother,Mother,where's the tortoise ?,4.013,pro:int det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u810,43,1,MOT,Mother,Mother,show me .,4.013,v pro:obj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u819,44,0,MOT,Mother,Mother,oh he's really sweet isn't he ?,4.013,co pro:sub adv adj cop pro:sub,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u820,44,1,MOT,Mother,Mother,look at his little face .,4.013,v prep det:poss adj n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u832,45,0,MOT,Mother,Mother,do you remember ?,4.013,mod pro:per v,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u833,45,1,MOT,Mother,Mother,we saw it in the book .,4.013,pro:sub v pro:per prep det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u834,46,0,MOT,Mother,Mother,what's this ?,4.013,pro:int pro:dem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u835,46,1,MOT,Mother,Mother,it's a w,4.013,pro:per det:art,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u843,47,0,MOT,Mother,Mother,who's eating who ?,4.013,pro:int part pro:rel,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u844,47,1,MOT,Mother,Mother,good boy .,4.013,adj n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u849,48,0,MOT,Mother,Mother,well they're both a yellow color aren't they ?,4.013,co pro:sub qn det:art adj n aux pro:sub,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u850,48,1,MOT,Mother,Mother,lions and tigers .,4.013,n coord n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u877,49,0,MOT,Mother,Mother,shall we make a pen to put the animals in ?,4.013,mod pro:sub v det:art n inf v det:art n adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u878,49,1,MOT,Mother,Mother,there's a gate here .,4.013,pro:exist det:art n adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u906,50,0,MOT,Mother,Mother,what does he do ?,4.013,pro:int mod pro:sub v,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u907,50,1,MOT,Mother,Mother,he tickles you at the very end .,4.013,pro:sub v pro:per prep det:art adv n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u946,51,0,MOT,Mother,Mother,has she woken up then ?,4.013,v pro:sub part adv adv:tem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u947,51,1,MOT,Mother,Mother,look there's no needta bash her over over the head .,4.013,co pro:exist qn v v pro:obj prep det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u992,52,0,MOT,Mother,Mother,what's in that bag behind you ?,4.013,pro:int prep det:dem n adv pro:per,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u993,52,1,MOT,Mother,Mother,there's an interesting bag behind you .,4.013,pro:exist det:art adj n adv pro:per,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u995,53,0,MOT,Mother,Mother,have you put doll back to sleep again ?,4.013,aux pro:per v n adv prep n adv:tem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u996,53,1,MOT,Mother,Mother,gently .,4.013,adv,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1005,54,0,MOT,Mother,Mother,is tiger biting dolly ?,4.013,aux n part n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1006,54,1,MOT,Mother,Mother,oh .,4.013,co,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1012,55,0,MOT,Mother,Mother,shall we give him this to eat ?,4.013,mod pro:sub v pro:obj pro:dem inf v,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1013,55,1,MOT,Mother,Mother,instead of dolly and Mummy .,4.013,adv prep n coord n:prop,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1018,56,0,MOT,Mother,Mother,we don't have this do we ?,4.013,pro:sub mod v det:dem mod pro:sub,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1019,56,1,MOT,Mother,Mother,you're vegan .,4.013,pro:per n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1033,57,0,MOT,Mother,Mother,she'll be very cold then ?,4.013,pro:sub cop adv adv adv:tem,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1035,57,1,MOT,Mother,Mother,hic .,4.013,n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1073,58,0,MOT,Mother,Mother,shall we leave her sleeping ?,4.013,mod pro:sub v pro:obj part,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1074,58,1,MOT,Mother,Mother,have a look in that bag .,4.013,v det:art n prep det:dem n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1170,59,0,MOT,Mother,Mother,grapes ?,4.013,n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1171,59,1,MOT,Mother,Mother,oh another favorite of yours .,4.013,co qn n prep pro:poss,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1174,60,0,MOT,Mother,Mother,shall we put them on the table ?,4.013,mod pro:sub v pro:obj prep det:art n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1175,60,1,MOT,Mother,Mother,icecream .,4.013,,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1194,61,0,MOT,Mother,Mother,what else have you got in your basket John ?,4.013,pro:int post v pro:per v prep det:poss n n:prop,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1195,61,1,MOT,Mother,Mother,show me .,4.013,v pro:obj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1224,62,0,MOT,Mother,Mother,oh what are they ?,4.013,co det:int aux pro:sub,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1225,62,1,MOT,Mother,Mother,these are cakes .,4.013,pro:dem cop n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1239,63,0,MOT,Mother,Mother,what's that John ?,4.013,pro:int pro:dem n:prop,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1240,63,1,MOT,Mother,Mother,show me .,4.013,v pro:obj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1242,64,0,MOT,Mother,Mother,John what's in your box ?,4.013,n:prop pro:int prep det:poss n,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/011129 copy.xml,u1243,64,1,MOT,Mother,Mother,show me .,4.013,v pro:obj,P1Y11M29D,24.0,12-23 months
Manchester,Manchester_2_4/020400.xml,u1,1,0,INV,Investigator,Caroline,is that better ?,3.531,cop comp adj,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u2,1,1,INV,Investigator,Caroline,right .,3.531,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u18,2,0,MOT,Mother,,I'm Daddy am I ?,3.694,pro:sub n:prop aux pro:sub,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u20,2,1,MOT,Mother,,well .,3.694,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u50,3,0,MOT,Mother,,they've got two covers on them haven't they ?,3.694,pro:sub part det:num n prep pro:obj v pro:sub,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u51,3,1,MOT,Mother,,so you could take one off there to put in the pram .,3.694,co pro:per mod v det:num prep n inf v prep det:art n,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u97,4,0,MOT,Mother,,it's your bedtime is it ?,3.694,pro:per det:poss aux pro:per,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u98,4,1,MOT,Mother,,okay .,3.694,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u99,5,0,MOT,Mother,,are you gonna going to help me then ?,3.694,cop pro:per part inf v pro:obj adv:tem,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u100,5,1,MOT,Mother,,oh .,3.694,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u101,6,0,MOT,Mother,,that pussycat keeps meowing doesn't he ?,3.694,det:dem v part mod pro:sub,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u102,6,1,MOT,Mother,,right .,3.694,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u122,7,0,MOT,Mother,,the story's called one hundred and one dalmatians isn't it ?,3.694,det:art n part det:num det:num coord det:num n cop pro:per,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u123,7,1,MOT,Mother,,but the dalmatians are really all the dogs .,3.694,conj det:art n cop adv qn det:art n,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u157,8,0,MOT,Mother,,the end he write writing songs again isn't he ?,3.694,det:art n pro:sub part n adv:tem cop pro:sub,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u158,8,1,MOT,Mother,,he's busy writing the song that Mummy's just torn look .,3.694,pro:sub adj part det:art n pro:rel n:prop adv part n,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u163,9,0,MOT,Mother,,what does he do ?,3.694,pro:int mod pro:sub v,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u164,9,1,MOT,Mother,,he goes for a walk .,3.694,pro:sub v prep det:art n,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u267,10,0,MOT,Mother,,do you think he should be playing with the television ?,3.694,mod pro:per v pro:sub mod aux part prep det:art n,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u268,10,1,MOT,Mother,,no .,3.694,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u274,11,0,MOT,Mother,,standing on the television isn't he ?,3.694,part prep det:art n cop pro:sub,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u275,11,1,MOT,Mother,,peeping at it .,3.694,part prep pro:per,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u292,12,0,MOT,Mother,,playing with the blanket isn't he ?,3.694,part prep det:art n cop pro:sub,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u293,12,1,MOT,Mother,,yeah .,3.694,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u301,13,0,MOT,Mother,,are they Kings ?,3.694,cop pro:sub n:prop,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u302,13,1,MOT,Mother,,no .,3.694,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u313,14,0,MOT,Mother,,puppys don't they ?,3.694,n mod pro:sub,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u314,14,1,MOT,Mother,,yeah .,3.694,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u315,15,0,MOT,Mother,,but they can't have the puppys can they ?,3.694,conj pro:sub mod v det:art n mod pro:sub,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u316,15,1,MOT,Mother,,no .,3.694,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u343,16,0,MOT,Mother,,that one's a dalmatians pussycat is it ?,3.694,comp pro:indef det:art n aux pro:per,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u344,16,1,MOT,Mother,,yeah .,3.694,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u357,17,0,MOT,Mother,,and the puppys try and run away don't they ?,3.694,coord det:art n v coord v adv mod pro:sub,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u358,17,1,MOT,Mother,,and Cruella's looking for them .,3.694,coord n:prop part prep pro:obj,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u387,18,0,MOT,Mother,,and they get away don't they ?,3.694,coord pro:sub v adv mod pro:sub,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u388,18,1,MOT,Mother,,back to London .,3.694,adv prep n:prop,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u394,19,0,MOT,Mother,,have a wash willn't they ?,3.694,v det:art n mod pro:sub,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u395,19,1,MOT,Mother,,yes .,3.694,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u410,20,0,MOT,Mother,,is that right ?,3.694,cop comp co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u411,20,1,MOT,Mother,,oh .,3.694,co,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u426,21,0,MOT,Mother,,playing the radio ?,3.694,part det:art n,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u427,21,1,MOT,Mother,,the piano .,3.694,det:art n,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u437,22,0,MOT,Mother,,pardon ?,3.694,n,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u438,22,1,MOT,Mother,,watch a video later .,3.694,v det:art n adv,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u449,23,0,MOT,Mother,,I wonder what I did with it ?,3.694,pro:sub v pro:int pro:sub v prep pro:per,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u450,23,1,MOT,Mother,,after Wednesday .,3.694,prep n:prop,P2Y04M,28.0,24-48 months
Manchester,Manchester_2_4/020400.xml,u464,24,0,MOT,Mother,,they're not her clothes are they ?,3.694,pro:sub neg det:poss n:pt cop pro:sub,P2Y04M,28.0,24-48 months
