corpus,dialogue_id,uID,pairID,upairID,speaker,role,speaker_name,utterance,context_utterances,MLU,pos_tag,age,age_months
Manchester,Manchester_2_4/020612.xml,u1506,7,0,CHI,Target_Child,Joel,is him alright ?,"INV: there look .
MOT: oh wow .
MOT: Woody's on the tower .
CHI: get any more .
CHI: tell him alright .",2.381,aux pro:obj adj,P2Y06M12D,30.0
Manchester,Manchester_2_4/020612.xml,u1507,7,1,MOT,Mother,,are you alright Woody ?,,3.629,cop pro:per co n:prop,P2Y06M12D,30.0
Manchester,Manchester_2_4/020629 copy.xml,u86,1,0,CHI,Target_Child,Becky,can you wrap him up Mum ?,"CHI: where are you back ?
CHI: oh .
CHI: oh .
CHI: there .
CHI: I was",2.781,mod pro:per v pro:obj adv n:prop,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u87,1,1,MOT,Mother,,can I tuck him up ?,,3.507,mod pro:sub v pro:obj adv,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u172,2,0,CHI,Target_Child,Becky,where does this go ?,"CHI: they're not going
MOT: oh .
MOT: whoops .
MOT: you needta take hang it over the top bit look there .
MOT: you needta hang it up there .",2.781,pro:int mod pro:dem v,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u173,2,1,MOT,Mother,,where do you want it to go ?,,3.507,pro:int mod pro:per v pro:per inf v,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u235,3,0,CHI,Target_Child,Becky,what's this doing ?,"CHI: it's a new one .
CHI: it it's a new one .
MOT: now .
MOT: where's the baby girl gone ?
CHI: there and",2.781,pro:int pro:dem part,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u236,3,1,MOT,Mother,,what's who doing ?,,3.507,pro:int pro:rel part,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u245,4,0,CHI,Target_Child,Becky,what can they eat ?,"CHI: yeah .
MOT: she's giving them their breakfast .
CHI: um there's a breakfast .
CHI: are they gonna going to eat ?
MOT: mhm .",2.781,pro:int mod pro:sub v,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u246,4,1,MOT,Mother,,what about the little girl ?,,3.507,pro:int det:art adj n,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u288,5,0,CHI,Target_Child,Becky,did we sit down other day Mum ?,"CHI: you must let her have a good good xxx .
MOT: a good what ?
CHI: they gonna going to have a good
CHI: now sit .
CHI: come and sit .",2.781,mod pro:sub v adv qn n n:prop,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u289,5,1,MOT,Mother,,did we sit down the other day ?,,3.507,mod pro:sub v adv det:art qn n,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u318,6,0,CHI,Target_Child,Becky,why has he got an umbrella ?,"CHI: um it's raining Mum .
CHI: it's raining .
CHI: it's rain .
MOT: and he hasn't got an umbrella has he ?
CHI: oh .",2.781,pro:rel aux pro:sub v det:art n,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u319,6,1,MOT,Mother,,he hasn't got an umbrella has he ?,,3.507,pro:sub aux part det:art n v pro:sub,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u386,7,0,CHI,Target_Child,Becky,do you like bread duck ?,"MOT: whoops .
MOT: you take her to the park and feed the ducks .
MOT: do you wanna do that ?
CHI: yeah .
CHI: oh .",2.781,mod pro:per v n n,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u387,7,1,MOT,Mother,,be like a duck ?,,3.507,cop prep det:art n,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u424,8,0,CHI,Target_Child,Becky,have you got some pencil from it ?,"CHI: it's horrible .
CHI: have have some more bread ?
MOT: oh .
MOT: where've you got hiccups from Becky ?
INV: all that giggling .",2.781,aux pro:per part qn n prep pro:per,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u425,8,1,MOT,Mother,,some what ?,,3.507,pro:indef pro:int,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u507,9,0,CHI,Target_Child,Becky,can you cut my nails ?,"MOT: hm ?
MOT: shall I do yours afterwards ?
CHI: yeah .
CHI: I do want my nails cut .
CHI: then you do it after",2.781,mod pro:per v det:poss n,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u508,9,1,MOT,Mother,,want me to do your nails do you ?,,3.507,v pro:obj inf v det:poss n mod pro:per,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u1030,10,0,CHI,Target_Child,Becky,are they these piggy Mum ?,"MOT: I should leave him .
MOT: he willn't stand up .
CHI: oh .
CHI: little piggy .
CHI: are they these piggy ?",2.781,cop pro:sub det:dem adj n:prop,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u1031,10,1,MOT,Mother,,are they what ?,,3.507,cop pro:sub pro:int,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u1047,11,0,CHI,Target_Child,Becky,is that his mother ?,"CHI: no .
CHI: where does he go ?
MOT: on the end .
CHI: and then the piggy go .
CHI: is that his mother ?",2.781,cop comp det:poss n,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u1048,11,1,MOT,Mother,,is it his mother ?,,3.507,aux pro:per det:poss n,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u1068,12,0,CHI,Target_Child,Becky,are they his Daddy ?,"MOT: a baby cow .
CHI: cow .
MOT: so you oughta put the baby cow with the cows really oughtn't you ?
MOT: and this is a cow as well .
MOT: they oughta go there shouldn't they really ?",2.781,cop pro:sub det:poss n:prop,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u1069,12,1,MOT,Mother,,are they what ?,,3.507,cop pro:sub pro:int,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u1144,13,0,CHI,Target_Child,Becky,Sukie purring ?,"MOT: just leave him and he'll come on my knee .
CHI: I wanna stroke him .
MOT: yeah .
MOT: alright .
MOT: be very gentle with him .",2.781,n:prop part,P2Y06M29D,31.0
Manchester,Manchester_2_4/020629 copy.xml,u1145,13,1,MOT,Mother,,can you hear him purring ?,,3.507,mod pro:per v pro:obj part,P2Y06M29D,31.0
Manchester,Manchester_2_4/020216.xml,u1587,1,0,CHI,Target_Child,Dominic,where lorry gone ?,"MOT: and the bottom bit comes off .
CHI: come off lorry .
MOT: off the lorry ?
CHI: mhm .
MOT: okay .",2.023,pro:rel n part,P2Y02M16D,27.0
Manchester,Manchester_2_4/020216.xml,u1588,1,1,MOT,Mother,,what lorry ?,,3.356,det:int n,P2Y02M16D,27.0
Manchester,Manchester_2_4/021108.xml,u732,1,0,CHI,Target_Child,Becky,where's where's your Grandpa ?,"CHI: where's Grandpa ?
MOT: where is he ?
CHI: yeah .
MOT: oh .
MOT: he's just popped out .",2.715,pro:int det:poss n:prop,P2Y11M08D,35.0
Manchester,Manchester_2_4/021108.xml,u733,1,1,MOT,Mother,,my Grandpa ?,,3.688,det:poss n:prop,P2Y11M08D,35.0
Manchester,Manchester_2_4/020214.xml,u151,1,0,CHI,Target_Child,Joel,what up to ?,"MOT: did something happen on playdays then ?
CHI: oh no .
MOT: oh no .
MOT: what's teddy going to do ?
CHI: helicopter up .",1.934,pro:int adv prep,P2Y02M14D,26.0
Manchester,Manchester_2_4/020214.xml,u152,1,1,MOT,Mother,,what are you up to ?,,3.676,pro:int cop pro:per adv prep,P2Y02M14D,26.0
Manchester,Manchester_2_4/020214.xml,u1247,2,0,CHI,Target_Child,Joel,a do you ?,"INV: they're milk .
CHI: yeah .
MOT: do you like milk ?
CHI: yeah .
CHI: a do you ?",1.934,mod pro:per,P2Y02M14D,26.0
Manchester,Manchester_2_4/020214.xml,u1248,2,1,INV,Investigator,Rachel,do I like milk ?,,4.199,mod pro:sub v n,P2Y02M14D,26.0
Manchester,Manchester_2_4/020604.xml,u1001,1,0,CHI,Target_Child,Anne,where's this train gone ?,"CHI: this go there .
MOT: that goes in there .
CHI: I'm going in train .
CHI: there we go .
CHI: oh .",2.674,pro:int det:dem n part,P2Y06M04D,30.0
Manchester,Manchester_2_4/020604.xml,u1002,1,1,MOT,Mother,,where's what ?,,4.094,pro:int pro:int,P2Y06M04D,30.0
Manchester,Manchester_2_4/020604.xml,u1271,2,0,CHI,Target_Child,Anne,where hairband ?,"MOT: oh whoops .
CHI: oh whoops .
MOT: where's whale gone ?
MOT: oh .
MOT: dolly's got her dungarees on today .",2.674,pro:rel,P2Y06M04D,30.0
Manchester,Manchester_2_4/020604.xml,u1272,2,1,MOT,Mother,,where's her hairband ?,,4.094,pro:int det:poss,P2Y06M04D,30.0
Manchester,Manchester_2_4/020604.xml,u1367,3,0,CHI,Target_Child,Anne,supposed be this alright ?,"CHI: what ?
MOT: think she's going to look a bit bundled up .
CHI: no .
CHI: be this is alright .
MOT: hm ?",2.674,part aux det:dem adj,P2Y06M04D,30.0
Manchester,Manchester_2_4/020604.xml,u1369,3,1,MOT,Mother,,sposta be this alright ?,,4.094,part aux det:dem adj,P2Y06M04D,30.0
Manchester,Manchester_2_4/020610.xml,u375,1,0,CHI,Target_Child,Aran,where's that one go ?,"MOT: don't you like whiskers ?
CHI: no .
MOT: no .
MOT: all right then .
MOT: come on .",2.637,pro:int det:dem pro:indef v,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u376,1,1,MOT,Mother,Mother,well have you decided that one goes there ?,,4.785,adv aux pro:per v comp pro:indef v adv,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u478,2,0,CHI,Target_Child,Aran,where's that nail gone ?,"CHI: it is .
MOT: it's not .
MOT: that one says c for cat .
MOT: it's not c for clown is it ?
MOT: it's the other one Sarah Lastname gave you that has c for clown on it hasn't it ?",2.637,pro:int det:dem n part,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u479,2,1,MOT,Mother,Mother,where's that what ?,,4.785,pro:int pro:dem pro:int,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u779,3,0,CHI,Target_Child,Aran,where's the black ?,"CHI: that's a black one .
MOT: no .
MOT: that's yellow .
CHI: that's a black .
MOT: that's blue .",2.637,pro:int det:art n,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u780,3,1,MOT,Mother,Mother,where's Mickey Mouse ?,,4.785,pro:int n:prop,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u831,4,0,CHI,Target_Child,Aran,what's he ringing ?,"CHI: he's xxx .
MOT: he's who ?
CHI: he's ringing the phone .
MOT: yes .
MOT: he's using the phone isn't he ?",2.637,pro:int pro:sub part,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u832,4,1,MOT,Mother,Mother,well he must be ringing one of his friends mustn't he ?,,4.785,co pro:sub mod aux part pro:indef prep det:poss n mod pro:sub,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u842,5,0,CHI,Target_Child,Aran,what xxx ?,"CHI: where's that nail ?
MOT: well I'll sort it out in just a minute .
MOT: look .
MOT: here's Minnie .
MOT: Minnie's got her hands over the sides of her face hasn't she ?",2.637,pro:int,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u843,5,1,MOT,Mother,Mother,and what do you think Pluto's doing ?,,4.785,coord pro:int mod pro:per v n:prop part,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u897,6,0,CHI,Target_Child,Aran,where's my snowplow tractor ?,"CHI: that's a wheel .
MOT: that's a what ?
CHI: a wheel .
MOT: a wheel .
MOT: and where does the wheel go ?",2.637,pro:int det:poss n,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u898,6,1,MOT,Mother,Mother,where's your what ?,,4.785,pro:int det:poss pro:int,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u1330,7,0,CHI,Target_Child,Aran,what pigs like ?,"CHI: sit on my knee .
MOT: no .
MOT: you sit on my knee .
MOT: it's much easier .
CHI: what's those ?",2.637,det:int n prep,P2Y06M10D,30.0
Manchester,Manchester_2_4/020610.xml,u1331,7,1,MOT,Mother,Mother,what do you mean what are pigs like ?,,4.785,pro:int mod pro:per v pro:int cop n prep,P2Y06M10D,30.0
Manchester,Manchester_2_4/020823.xml,u611,1,0,CHI,Target_Child,Joel,we need a yellow man don't we ?,"MOT: gonna going to get in trouble now aren't we ?
MOT: is that better ?
CHI: yeah .
MOT: go on .
CHI: so",2.58,pro:sub v det:art adj n mod pro:sub,P2Y08M23D,33.0
Manchester,Manchester_2_4/020823.xml,u612,1,1,MOT,Mother,,want the yellow man ?,,3.362,v det:art adj n,P2Y08M23D,33.0
Manchester,Manchester_2_4/020823.xml,u1212,2,0,CHI,Target_Child,Joel,do you wanna hold this one now ?,"CHI: and you .
MOT: and is it your turn now ?
CHI: which one is your favorite ?
CHI: pink ?
CHI: or this one ?",2.58,mod pro:per v v det:dem pro:indef adv:tem,P2Y08M23D,33.0
Manchester,Manchester_2_4/020823.xml,u1213,2,1,MOT,Mother,,what's that one ?,,3.362,pro:int det:dem pro:indef,P2Y08M23D,33.0
Manchester,Manchester_2_4/020823.xml,u1485,3,0,CHI,Target_Child,Joel,Mum's got the wrong side hasn't she ?,"MOT: we haven't got any more .
MOT: there's nothing else to go on there look .
CHI: Mum's got the wrong side hasn't she ?
INV: pardon ?
MOT: what ?",2.58,n:prop part det:art adj n aux pro:sub,P2Y08M23D,33.0
Manchester,Manchester_2_4/020823.xml,u1486,3,1,INV,Investigator,Caroline,Mum's got what ?,,2.745,n:prop part pro:int,P2Y08M23D,33.0
Manchester,Manchester_2_4/020823.xml,u1523,4,0,CHI,Target_Child,Joel,can he go on ?,"CHI: no .
CHI: that's Daddy's back .
MOT: oh .
MOT: is it Daddy ?
CHI: he willn't",2.58,mod pro:sub v adv,P2Y08M23D,33.0
Manchester,Manchester_2_4/020823.xml,u1524,4,1,MOT,Mother,,go on what ?,,3.362,v prep pro:int,P2Y08M23D,33.0
Manchester,Manchester_2_4/020823.xml,u1763,5,0,CHI,Target_Child,Joel,we having a busy day aren't we ?,"MOT: oh .
MOT: are you chuntering ?
CHI: oh .
CHI: no .
MOT: are you busy ?",2.58,pro:sub part det:art adj n aux pro:sub,P2Y08M23D,33.0
Manchester,Manchester_2_4/020823.xml,u1764,5,1,MOT,Mother,,you're having a busy day are you ?,,3.362,pro:per part det:art adj n aux pro:per,P2Y08M23D,33.0
Manchester,Manchester_2_4/020412.xml,u186,1,0,CHI,Target_Child,Anne,where's the cake one ?,"MOT: let's see if we can find some to do .
MOT: hang on .
MOT: move back a bit .
CHI: cake one .
MOT: you wanna do the cake one .",2.219,pro:int det:art n det:num,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u187,1,1,MOT,Mother,,we'll do the spider one shall we ?,,3.609,pro:sub v det:art n det:num mod pro:sub,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u201,2,0,CHI,Target_Child,Anne,where's this go ?,"CHI: can't put it .
MOT: you can't put it ?
CHI: there .
MOT: I think you've just done it haven't you ?
CHI: oh Mum .",2.219,pro:int pro:dem v,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u202,2,1,MOT,Mother,,where's what go ?,,3.609,pro:int pro:int v,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u257,3,0,CHI,Target_Child,Anne,where's the other key ?,"MOT: think he's got
CHI: needta mend it .
MOT: he'll needta mend it ?
MOT: who needs to mend it ?
MOT: who mends things Anne ?",2.219,pro:int det:art qn n,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u258,3,1,MOT,Mother,,there's a key isn't it ?,,3.609,pro:exist det:art n cop pro:per,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u261,4,0,CHI,Target_Child,Anne,don't know whered where it is ?,"MOT: who mends things Anne ?
CHI: where's the other key ?
MOT: there's a key isn't it ?
MOT: what does the key go in ?
MOT: I wonder if she'll know this one .",2.219,mod v pro:int pro:per cop,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u262,4,1,MOT,Mother,,where does the key go ?,,3.609,pro:int mod det:art n v,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u422,5,0,CHI,Target_Child,Anne,where these go ?,"MOT: we've done ever such a lot haven't we ?
CHI: you do one .
MOT: you want me to do one ?
CHI: can you do these ?
MOT: the milk ?",2.219,pro:int det:dem v,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u423,5,1,MOT,Mother,,what does the milk go with then ?,,3.609,pro:int mod det:art n v prep adv:tem,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u1293,6,0,CHI,Target_Child,Anne,this go ?,"CHI: green .
MOT: blue .
CHI: blue .
CHI: where this go ?
MOT: on top of the blue one .",2.219,pro:dem v,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u1294,6,1,MOT,Mother,,where this go ?,,3.609,pro:int det:dem v,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u1554,7,0,CHI,Target_Child,Anne,do you want a puppy ?,"CHI: only two .
MOT: two ?
MOT: two puppys ?
MOT: oh .
MOT: they're lovely .",2.219,mod pro:per v det:art n,P2Y04M12D,28.0
Manchester,Manchester_2_4/020412.xml,u1555,7,1,MOT,Mother,,which puppys are here ?,,3.609,pro:int n cop adv,P2Y04M12D,28.0
Manchester,Manchester_2_4/020413.xml,u994,1,0,CHI,Target_Child,Aran,where where's the top ?,"CHI: oh yeah .
MOT: what are they ?
MOT: you know what those are don't you ?
CHI: no .
MOT: they're oranges aren't they ?",2.514,pro:int det:art n,P2Y04M13D,28.0
Manchester,Manchester_2_4/020413.xml,u995,1,1,MOT,Mother,Mother,where's the top to what ?,,5.095,pro:int det:art n prep pro:int,P2Y04M13D,28.0
Manchester,Manchester_2_4/020413.xml,u1011,2,0,CHI,Target_Child,Aran,dog eat that ?,"CHI: I put away there .
MOT: oh look .
MOT: there's a tin of dog food .
MOT: have you got a dog ?
MOT: I thought you had a dog .",2.514,n v pro:dem,P2Y04M13D,28.0
Manchester,Manchester_2_4/020413.xml,u1012,2,1,MOT,Mother,Mother,well dogs might eat baked beans but they're far more likely to eat that aren't they ?,,5.095,n n mod v part n conj pro:sub adj adv adj inf v pro:dem aux pro:sub,P2Y04M13D,28.0
Manchester,Manchester_2_4/020413.xml,u1073,3,0,CHI,Target_Child,Aran,what those ?,"MOT: what did we eat at Christmas ?
CHI: cake .
MOT: we didn't eat cake .
MOT: we ate pies .
MOT: what sort of pies did we eat ?",2.514,pro:int det:dem,P2Y04M13D,28.0
Manchester,Manchester_2_4/020413.xml,u1074,3,1,MOT,Mother,Mother,what are those ?,,5.095,pro:int cop pro:dem,P2Y04M13D,28.0
Manchester,Manchester_2_4/020413.xml,u1151,4,0,CHI,Target_Child,Aran,where where the green one ?,"CHI: it goes that way .
MOT: that one's a bit better isn't it ?
MOT: that one's a bit bigger isn't it ?
MOT: that's a pink one that isn't it ?
MOT: that's a pink one .",2.514,pro:int det:art n pro:indef,P2Y04M13D,28.0
Manchester,Manchester_2_4/020413.xml,u1152,4,1,MOT,Mother,Mother,here's the green one ?,,5.095,pro:exist det:art n pro:indef,P2Y04M13D,28.0
Manchester,Manchester_2_4/020413.xml,u1153,5,0,CHI,Target_Child,Aran,where where where other one ?,"MOT: that one's a bit bigger isn't it ?
MOT: that's a pink one that isn't it ?
MOT: that's a pink one .
CHI: where where the green one ?
MOT: here's the green one ?",2.514,pro:int qn pro:indef,P2Y04M13D,28.0
Manchester,Manchester_2_4/020413.xml,u1154,5,1,MOT,Mother,Mother,which other one ?,,5.095,pro:int qn pro:indef,P2Y04M13D,28.0
Manchester,Manchester_2_4/020413.xml,u1325,6,0,CHI,Target_Child,Aran,where where dolly gone ?,"MOT: here you are .
MOT: here's Pingu's friend isn't it ?
MOT: they can play together now can't they in the snow ?
MOT: mhm .
MOT: Pingu and Pingu's friend .",2.514,pro:int n part,P2Y04M13D,28.0
Manchester,Manchester_2_4/020413.xml,u1326,6,1,MOT,Mother,Mother,where's who gone ?,,5.095,pro:int pro:rel part,P2Y04M13D,28.0
Manchester,Manchester_2_4/020407.xml,u85,1,0,CHI,Target_Child,Gail,wanna play goal now ?,"CHI: yeah .
MOT: there .
MOT: just right .
CHI: just right .
MOT: that was magic wasn't it ?",2.248,v n n adv:tem,P2Y04M07D,28.0
Manchester,Manchester_2_4/020407.xml,u86,1,1,MOT,Mother,,play in goal ?,,3.487,n prep n,P2Y04M07D,28.0
Manchester,Manchester_2_4/020407.xml,u244,2,0,CHI,Target_Child,Gail,you do blue ?,"MOT: you could color Pc Plod couldn't you ?
MOT: think he's red ?
CHI: mummie color him red .
MOT: no .
MOT: you color him .",2.248,pro:per v n,P2Y04M07D,28.0
Manchester,Manchester_2_4/020407.xml,u245,2,1,MOT,Mother,,I do blue ?,,3.487,pro:sub v n,P2Y04M07D,28.0
Manchester,Manchester_2_4/020407.xml,u578,3,0,CHI,Target_Child,Gail,is awake or sleep ?,"MOT: no .
CHI: mine really .
MOT: we're going to go and see baby James soon aren't we ?
CHI: and gives this back .
MOT: that's right .",2.248,cop adj coord n,P2Y04M07D,28.0
Manchester,Manchester_2_4/020407.xml,u579,3,1,MOT,Mother,,is he awake or asleep ?,,3.487,cop pro:sub adj coord adv,P2Y04M07D,28.0
Manchester,Manchester_2_4/020407.xml,u808,4,0,CHI,Target_Child,Gail,where's that bit ?,"MOT: did you score a goal with the xxx .
CHI: put these back .
MOT: are you tidying ?
MOT: good .
MOT: have you got them all ?",2.248,pro:int pro:dem n,P2Y04M07D,28.0
Manchester,Manchester_2_4/020407.xml,u809,4,1,MOT,Mother,,what bit ?,,3.487,det:int n,P2Y04M07D,28.0
Manchester,Manchester_2_4/020407.xml,u942,5,0,CHI,Target_Child,Gail,where's my Daddy gone ?,"MOT: it's a thread .
CHI: Caroline .
INV: yeah ?
CHI: where's Daddy ?
INV: pardon ?",2.248,pro:int co n:prop part,P2Y04M07D,28.0
Manchester,Manchester_2_4/020407.xml,u943,5,1,MOT,Mother,,where's your Daddy gone ?,,3.487,pro:int det:poss n:prop part,P2Y04M07D,28.0
Manchester,Manchester_2_4/020407.xml,u1040,6,0,CHI,Target_Child,Gail,what's that lady doing ?,"CHI: look at this .
MOT: oh .
CHI: here it is Mummy .
CHI: here it is .
CHI: oh .",2.248,pro:int pro:dem n part,P2Y04M07D,28.0
Manchester,Manchester_2_4/020407.xml,u1041,6,1,MOT,Mother,,what're you doing ?,,3.487,pro:int pro:per part,P2Y04M07D,28.0
Manchester,Manchester_2_4/020822.xml,u961,1,0,CHI,Target_Child,Dominic,where's where's xxx in there ?,"MOT: oh .
MOT: octopus .
CHI: get octopus now .
MOT: oh .
MOT: thank you Dominic .",2.483,pro:int prep n,P2Y08M22D,33.0
Manchester,Manchester_2_4/020822.xml,u962,1,1,MOT,Mother,,where's what ?,,3.637,pro:int pro:int,P2Y08M22D,33.0
Manchester,Manchester_2_4/020822.xml,u1065,2,0,CHI,Target_Child,Dominic,what about that that little one ?,"MOT: oh .
MOT: what's so special about that one ?
CHI: what about what about that little one ?
MOT: yes .
MOT: what about that little one ?",2.483,pro:int det:dem adj pro:indef,P2Y08M22D,33.0
Manchester,Manchester_2_4/020822.xml,u1066,2,1,MOT,Mother,,what about it ?,,3.637,pro:int pro:per,P2Y08M22D,33.0
Manchester,Manchester_2_4/020605.xml,u213,1,0,CHI,Target_Child,Becky,what I got find ?,"MOT: yes .
MOT: it is .
MOT: don't get on the table missus .
MOT: come on .
MOT: it's your go Becky .",2.665,pro:int pro:sub v v,P2Y06M05D,30.0
Manchester,Manchester_2_4/020605.xml,u214,1,1,MOT,Mother,,what are you finding ?,,3.458,pro:int aux pro:per part,P2Y06M05D,30.0
Manchester,Manchester_2_4/020605.xml,u1015,2,0,CHI,Target_Child,Becky,was that good song ?,"CHI: put me back .
CHI: mummie .
CHI: like it down here .
CHI: was that good song ?
MOT: pardon ?",2.665,cop det:dem adj n,P2Y06M05D,30.0
Manchester,Manchester_2_4/020605.xml,u1016,2,1,MOT,Mother,,was that a good song ?,,3.458,cop pro:rel det:art adj n,P2Y06M05D,30.0
Manchester,Manchester_2_4/020605.xml,u1176,3,0,CHI,Target_Child,Becky,and does lambs like apples ?,"MOT: you're knocking the horse over again look .
CHI: oh dear .
CHI: knocking horse down .
CHI: am I knocking the cow cow down ?
CHI: Mum ?",2.665,coord mod n prep n,P2Y06M05D,30.0
Manchester,Manchester_2_4/020605.xml,u1177,3,1,MOT,Mother,,do lambs like apples ?,,3.458,v n prep n,P2Y06M05D,30.0
Manchester,Manchester_2_4/020605.xml,u1753,4,0,CHI,Target_Child,Becky,hear noise ?,"CHI: this .
CHI: going out .
CHI: dance dance dance .
CHI: hear noise ?
MOT: pardon ?",2.665,v n,P2Y06M05D,30.0
Manchester,Manchester_2_4/020605.xml,u1754,4,1,MOT,Mother,,can I hear a noise ?,,3.458,mod pro:sub v det:art n,P2Y06M05D,30.0
Manchester,Manchester_2_4/020017.xml,u689,1,0,CHI,Target_Child,Anne,where's toys ?,"MOT: go on then .
MOT: quickly then .
MOT: can you do it ?
CHI: Mummy do it .
MOT: Mummy do it .",1.844,pro:int n,P2Y00M17D,25.0
Manchester,Manchester_2_4/020017.xml,u690,1,1,MOT,Mother,,where's he gonna going to go and have a wee wee ?,,3.974,pro:int pro:sub part inf v coord v det:art n,P2Y00M17D,25.0
Manchester,Manchester_2_4/020017.xml,u1011,2,0,CHI,Target_Child,Anne,where baby pear gone ?,"MOT: how many eggs are there ?
CHI: what's that ?
CHI: pear .
MOT: pear yes .
CHI: where baby pear gone ?",1.844,pro:int n n part,P2Y00M17D,25.0
Manchester,Manchester_2_4/020017.xml,u1012,2,1,MOT,Mother,,where's the baby pear gone ?,,3.974,pro:int det:art n n part,P2Y00M17D,25.0
Manchester,Manchester_2_4/020017.xml,u1015,3,0,CHI,Target_Child,Anne,where baby pear gone ?,"CHI: where baby pear gone ?
CHI: where baby pear gone ?
MOT: where's the baby pear gone ?
MOT: is there a baby pear ?
CHI: yeah .",1.844,pro:int n n part,P2Y00M17D,25.0
Manchester,Manchester_2_4/020017.xml,u1016,3,1,MOT,Mother,,where's the baby pear gone ?,,3.974,pro:int det:art n n part,P2Y00M17D,25.0
Manchester,Manchester_2_4/020017.xml,u1417,4,0,CHI,Target_Child,Anne,what doing down there ?,"CHI: xxx down xxx going slide .
CHI: last one .
MOT: last one .
CHI: look .
MOT: what ?",1.844,pro:int part prep n,P2Y00M17D,25.0
Manchester,Manchester_2_4/020017.xml,u1418,4,1,MOT,Mother,,what are they all doing down there ?,,3.974,pro:int cop pro:sub post part prep n,P2Y00M17D,25.0
Manchester,Manchester_2_4/020215.xml,u500,1,0,CHI,Target_Child,Becky,where Nanny ?,"MOT: you're turning into your Nanny aren't you ?
CHI: Nanny .
MOT: she's always drinking tea isn't she ?
CHI: Nanny .
MOT: yes .",1.58,pro:int n:prop,P2Y02M15D,26.0
Manchester,Manchester_2_4/020215.xml,u501,1,1,MOT,Mother,,where is she ?,,3.491,pro:int cop pro:sub,P2Y02M15D,26.0
Manchester,Manchester_2_4/020215.xml,u1110,2,0,CHI,Target_Child,Becky,what you doing ?,"MOT: yes .
CHI: no .
MOT: yes .
CHI: no .
MOT: oh .",1.58,pro:int pro:per part,P2Y02M15D,26.0
Manchester,Manchester_2_4/020215.xml,u1111,2,1,MOT,Mother,,what am I doing ?,,3.491,pro:int cop pro:sub part,P2Y02M15D,26.0
